loss_0,loss_1,loss_2,total_loss
1.125227737426757812e+01,1.062350511550903320e+00,2.150170505046844482e-01,1.252964493632316589e+01
1.076082324981689453e+01,1.050065159797668457e+00,2.144118845462799072e-01,1.202530029416084290e+01
1.038606643676757812e+01,1.042075395584106445e+00,2.140037715435028076e-01,1.164214560389518738e+01
1.006512546539306641e+01,1.031538009643554688e+00,2.132741659879684448e-01,1.130993764102458954e+01
9.680432319641113281e+00,1.014619708061218262e+00,2.116695642471313477e-01,1.090672159194946289e+01
9.361353874206542969e+00,1.003384351730346680e+00,2.103627771139144897e-01,1.057510100305080414e+01
9.019408226013183594e+00,9.909743070602416992e-01,2.089517265558242798e-01,1.021933425962924957e+01
8.727375030517578125e+00,9.778555035591125488e-01,2.076155245304107666e-01,9.912846058607101440e+00
8.425095558166503906e+00,9.676560163497924805e-01,2.072392106056213379e-01,9.599990785121917725e+00
8.090677261352539062e+00,9.523157477378845215e-01,2.064696401357650757e-01,9.249462649226188660e+00
8.091960906982421875e+00,9.523157477378845215e-01,2.064696401357650757e-01,9.250746294856071472e+00
7.893698215484619141e+00,9.368388652801513672e-01,2.062151134014129639e-01,9.036752194166183472e+00
7.677226066589355469e+00,9.312042593955993652e-01,2.055626064538955688e-01,8.813992932438850403e+00
7.390958786010742188e+00,9.187268018722534180e-01,2.042558193206787109e-01,8.513941407203674316e+00
7.199168205261230469e+00,9.076613783836364746e-01,2.034405171871185303e-01,8.310270100831985474e+00
6.971656322479248047e+00,8.792809844017028809e-01,2.017415463924407959e-01,8.052678853273391724e+00
6.684889793395996094e+00,8.673040866851806641e-01,2.010174393653869629e-01,7.753211319446563721e+00
6.545557498931884766e+00,8.649338483810424805e-01,2.010177373886108398e-01,7.611509084701538086e+00
6.326667308807373047e+00,8.548549413681030273e-01,2.003869414329528809e-01,7.381909191608428955e+00
6.186539173126220703e+00,8.405716419219970703e-01,1.990240663290023804e-01,7.226134881377220154e+00
6.031543731689453125e+00,8.346917629241943359e-01,1.982475966215133667e-01,7.064483091235160828e+00
5.859019756317138672e+00,8.243952393531799316e-01,1.965889930725097656e-01,6.880003988742828369e+00
5.751438140869140625e+00,8.184762001037597656e-01,1.956431865692138672e-01,6.765557527542114258e+00
5.636025428771972656e+00,8.013625144958496094e-01,1.930565983057022095e-01,6.630444541573524475e+00
5.415728569030761719e+00,7.973502874374389648e-01,1.922731697559356689e-01,6.405352026224136353e+00
5.333968162536621094e+00,7.968249917030334473e-01,1.922538280487060547e-01,6.323046982288360596e+00
5.185657978057861328e+00,7.914106845855712891e-01,1.914765834808349609e-01,6.168545246124267578e+00
5.031586647033691406e+00,7.812727689743041992e-01,1.897322535514831543e-01,6.002591669559478760e+00
4.889133930206298828e+00,7.689274549484252930e-01,1.874711811542510986e-01,5.845532566308975220e+00
4.803495407104492188e+00,7.644194960594177246e-01,1.867036819458007812e-01,5.754618585109710693e+00
4.706624031066894531e+00,7.592631578445434570e-01,1.858620047569274902e-01,5.651749193668365479e+00
4.706641674041748047e+00,7.592631578445434570e-01,1.858620047569274902e-01,5.651766836643218994e+00
