loss_0,loss_1,loss_2,total_loss
4.884210601449012756e-02,3.887424536515027285e-04,7.192389667034149170e-02,1.211547451384831220e-01
4.662548378109931946e-02,2.822572714649140835e-04,6.601858139038085938e-02,1.129263224429450929e-01
4.597358778119087219e-02,2.727844403125345707e-04,5.570906028151512146e-02,1.019554325030185282e-01
4.601259157061576843e-02,4.058013728354126215e-04,4.522449150681495667e-02,9.164288445026613772e-02
4.350247606635093689e-02,1.284322061110287905e-04,3.636160492897033691e-02,7.999251320143230259e-02
8.661415427923202515e-02,8.079950348474085331e-04,2.091709710657596588e-02,1.083392464206553996e-01
4.447580501437187195e-02,1.050653736456297338e-04,3.030473552644252777e-02,7.488560591446002945e-02
4.381358996033668518e-02,9.276233031414449215e-04,2.294567227363586426e-02,6.768688553711399436e-02
4.381607472896575928e-02,9.276233031414449215e-04,2.294567227363586426e-02,6.768937030574306846e-02
3.718210011720657349e-02,1.245183375431224704e-04,2.046724781394004822e-02,5.777386626868974417e-02
3.150497376918792725e-02,9.202102228300645947e-05,1.963593252003192902e-02,5.123292731150286272e-02
3.186782449483871460e-02,9.335609502159059048e-05,1.361636724323034286e-02,4.557754783309064806e-02
2.849380858242511749e-02,6.770173058612272143e-05,1.217055227607488632e-02,4.073206258908612654e-02
2.641265280544757843e-02,4.012901990790851414e-05,1.074207294732332230e-02,3.719485477267880924e-02
2.319387719035148621e-02,7.045886741252616048e-05,8.698206394910812378e-03,3.196254245267482474e-02
2.161670476198196411e-02,1.142476467066444457e-04,7.910097949206829071e-03,2.964105035789543763e-02
1.986973360180854797e-02,9.917198622133582830e-05,7.402009330689907074e-03,2.737091491871979088e-02
1.787834800779819489e-02,9.362863056594505906e-05,7.341901771724224091e-03,2.531387841008836403e-02
1.668310910463333130e-02,8.259934838861227036e-05,6.930837407708168030e-03,2.369654586073011160e-02
1.533082686364650726e-02,5.940931441728025675e-05,6.513403262943029404e-03,2.190363944100681692e-02
1.451214123517274857e-02,4.894938683719374239e-05,6.181717384606599808e-03,2.074280800661654212e-02
1.365203130990266800e-02,3.524405474308878183e-05,5.949191283434629440e-03,1.963646664808038622e-02
1.255964487791061401e-02,2.591859447420574725e-05,5.489289760589599609e-03,1.807485323297441937e-02
1.193594373762607574e-02,4.617836020770482719e-05,5.162076558917760849e-03,1.714419865675154142e-02
1.118067000061273575e-02,2.432416658848524094e-05,4.980451893061399460e-03,1.618544606026262045e-02
1.073613483458757401e-02,2.571515142335556448e-05,4.633845761418342590e-03,1.539569574742927216e-02
1.032450795173645020e-02,2.705864244489930570e-05,4.242493771016597748e-03,1.459406036519794725e-02
1.016401406377553940e-02,5.257161319605074823e-05,3.438376588746905327e-03,1.365496226571849547e-02
9.297396056354045868e-03,3.059355367440730333e-05,3.307924140244722366e-03,1.263591375027317554e-02
9.297442622482776642e-03,3.059355367440730333e-05,3.307924140244722366e-03,1.263596031640190631e-02
8.676993660628795624e-03,2.512534956622403115e-05,3.031018888577818871e-03,1.173313789877283853e-02
8.132616989314556122e-03,1.364867512165801600e-05,2.731419401243329048e-03,1.087768506567954319e-02
8.039571344852447510e-03,2.897405283874832094e-05,2.129244850948452950e-03,1.019779024863964878e-02
7.401725742965936661e-03,8.624925612821243703e-06,2.110480330884456635e-03,9.520830999463214539e-03
7.043072488158941269e-03,3.007998202519956976e-05,1.965299481526017189e-03,9.038451951710158028e-03
6.820935755968093872e-03,2.712791865633334965e-05,1.802219427190721035e-03,8.650283101815148257e-03
6.415117066353559494e-03,2.080823651340324432e-05,1.479189959354698658e-03,7.915115262221661396e-03
6.024670787155628204e-03,1.479707407270325348e-05,1.314593246206641197e-03,7.354061107434972655e-03
5.395846441388130188e-03,1.967372554645407945e-05,1.173023483715951443e-03,6.588543650650535710e-03
5.385269410908222198e-03,1.010665000649169087e-04,1.096691354177892208e-03,6.583027265151031315e-03
5.118155386298894882e-03,1.776743556547444314e-05,1.112647238187491894e-03,6.248570060051861219e-03
4.924045875668525696e-03,1.150769458035938442e-05,1.109969220124185085e-03,6.045522790373070166e-03
4.668341949582099915e-03,9.818551916396245360e-06,1.120760687626898289e-03,5.798921189125394449e-03
4.496198147535324097e-03,9.600828889233525842e-06,1.070339349098503590e-03,5.576138325523061212e-03
4.245220683515071869e-03,6.926504738657968119e-06,1.061185030266642570e-03,5.313332218520372408e-03
4.085767082870006561e-03,5.696309926861431450e-06,1.012510037980973721e-03,5.103973430777841713e-03
3.992247395217418671e-03,5.740840606449637562e-06,9.649438434280455112e-04,4.962932079251913819e-03
3.863555379211902618e-03,6.148861302790464833e-06,8.999587735161185265e-04,4.769663014030811610e-03
3.625007811933755875e-03,8.167357918864581734e-06,8.440956007689237595e-04,4.477270770621544216e-03
3.430962096899747849e-03,6.287035830609966069e-06,8.007466094568371773e-04,4.237995742187194992e-03
3.276013769209384918e-03,5.017784587835194543e-06,7.932018488645553589e-04,4.074233402661775472e-03
3.275983966886997223e-03,5.017784587835194543e-06,7.932018488645553589e-04,4.074203600339387776e-03
3.140449756756424904e-03,4.432046353031182662e-06,7.742525194771587849e-04,3.919134322586614871e-03
3.035453148186206818e-03,4.126241037738509476e-06,7.398582529276609421e-04,3.779437642151606269e-03
2.908686408773064613e-03,4.177376467850990593e-06,7.028004038147628307e-04,3.615664189055678435e-03
